20250611_090415_MWALK_#0122
Field-Nr.: 1
Date: 11.06.2025
Time: 09:04:44
MagWalk: 000122
Samples: 6753
###---Probe---###
Probe Firmware: 00.00-00/00
Median Probe Temperature: +20.9 [degC]
SampleFrequence: 250 [Hz]
Digital Probe Voltage: +3.64 [V]
Anlog Probe (positiv) Voltage: +12.11 [V]
Anlog Probe (negativ) Voltage: -12.13 [V]
###---DataLogger---###
DataLogger Firmware 04.00-02/00
Input Voltage: +11.96 [V]
Median Temperature: +24.0 [degC]
###---GPS---###
GGA Information
GPS enabeld
GGA Quality: 0 = invalid 1 = GPS fix (SPS); 2 = DGPS fix; 3 = PPS fix; 4 = Real Time Kinematic; 5 = Float RTK; 6 = estimated (dead reckoning) (2.3 feature); 7 = Manual input mode; 8 = Simulation mode

Timestamp [ms]; B1x [nT]; B1y [nT]; B1z [nT]; B2x [nT]; B2y [nT]; B2z [nT]; AccX [g]; AccY [g]; AccZ [g]; Temp [Deg]; Latitude [Decimal Degrees]; Longitude [Decimal Degrees]; Altitude [m]; Satellites; Quality; GPSTime; GPSDate; GPSTime [hh:mm:ss.sss];
11836;14787.66;-7818.94;49669.02;14295.30;-6911.36;50040.29;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
11840;14791.57;-7818.09;49667.90;14298.34;-6910.46;50040.52;0.043;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
11844;14795.72;-7819.55;49667.00;14302.38;-6910.00;50036.54;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
11848;14799.73;-7818.47;49665.97;14306.21;-6910.94;50036.36;0.042;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
11852;14801.25;-7819.12;49665.52;14309.36;-6910.26;50034.67;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
11856;14805.94;-7818.35;49662.95;14312.50;-6909.90;50034.97;0.043;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
11860;14810.55;-7819.41;49662.52;14316.64;-6909.80;50033.62;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
11864;14811.49;-7819.88;49663.31;14318.12;-6912.50;50032.06;0.044;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
11868;14812.85;-7819.27;49661.36;14319.65;-6911.40;50031.24;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
11872;14815.29;-7817.62;49660.47;14320.87;-6911.51;50031.21;0.044;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
11876;14816.35;-7817.69;49659.86;14322.49;-6911.43;50030.61;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
11880;14815.31;-7819.26;49661.99;14320.47;-6913.62;50028.63;0.043;0.044;1.012;0.0;0;0;0;0;0;0;0;0;
11884;14815.27;-7817.28;49660.40;14319.77;-6913.70;50030.65;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
11888;14816.32;-7816.78;49660.14;14321.43;-6912.82;50030.47;0.043;0.044;1.012;0.0;0;0;0;0;0;0;0;0;
11892;14821.33;-7818.88;49659.58;14325.77;-6914.59;50029.19;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
11896;14824.00;-7818.62;49658.54;14330.19;-6915.89;50026.07;0.042;0.044;1.012;0.0;0;0;0;0;0;0;0;0;
11900;14830.69;-7820.48;49656.59;14335.19;-6914.95;50025.37;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
11904;14838.50;-7819.34;49653.59;14342.09;-6916.05;50023.16;0.040;0.044;1.008;0.0;0;0;0;0;0;0;0;0;
11908;14844.79;-7820.13;49652.92;14349.29;-6916.88;50022.23;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
11912;14849.83;-7820.15;49651.01;14354.21;-6917.29;50019.69;0.038;0.045;1.000;0.0;0;0;0;0;0;0;0;0;
11916;14852.48;-7819.77;49649.59;14357.06;-6918.37;50018.73;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
11920;14855.08;-7820.42;49648.83;14359.04;-6918.28;50018.98;0.036;0.046;1.000;0.0;0;0;0;0;0;0;0;0;
11924;14856.99;-7819.64;49646.28;14360.95;-6918.62;50017.51;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
11928;14858.44;-7821.59;49648.55;14360.10;-6922.28;50016.82;0.035;0.046;1.008;0.0;0;0;0;0;0;0;0;0;
11932;14855.63;-7820.69;49647.95;14358.93;-6921.78;50017.49;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
11936;14856.29;-7820.71;49648.79;14357.95;-6923.21;50017.51;0.035;0.047;1.008;0.0;0;0;0;0;0;0;0;0;
11940;14854.61;-7820.09;49647.87;14358.22;-6920.97;50020.51;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
11944;14854.97;-7821.24;49649.04;14357.09;-6922.11;50018.41;0.036;0.047;1.000;0.0;0;0;0;0;0;0;0;0;
11948;14851.68;-7820.31;49649.65;14355.92;-6921.99;50019.04;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
11952;14850.55;-7819.13;49648.92;14354.54;-6922.01;50020.22;0.037;0.047;0.996;0.0;0;0;0;0;0;0;0;0;
11956;14851.47;-7820.48;49649.62;14353.68;-6920.47;50020.95;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
11960;14850.23;-7819.30;49648.92;14353.90;-6920.44;50020.22;0.038;0.046;0.996;0.0;0;0;0;0;0;0;0;0;
11964;14849.65;-7822.95;49651.71;14352.19;-6923.09;50019.29;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
11968;14846.82;-7820.52;49651.05;14350.74;-6920.89;50020.44;0.039;0.046;1.000;0.0;0;0;0;0;0;0;0;0;
11972;14845.47;-7819.71;49650.26;14348.23;-6920.41;50018.93;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
11976;14842.81;-7819.88;49652.11;14347.01;-6919.35;50020.93;0.040;0.046;1.008;0.0;0;0;0;0;0;0;0;0;
11980;14838.20;-7821.52;49654.80;14344.57;-6920.93;50020.10;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
11984;14832.88;-7820.05;49655.80;14339.60;-6920.34;50020.36;0.040;0.046;1.008;0.0;0;0;0;0;0;0;0;0;
11988;14829.76;-7819.08;49657.05;14336.86;-6918.92;50021.22;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
11992;14826.05;-7817.70;49657.52;14334.69;-6918.85;50021.29;0.040;0.045;1.000;0.0;0;0;0;0;0;0;0;0;
11996;14823.32;-7818.53;49657.72;14330.74;-6919.31;50022.48;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12000;14818.21;-7820.81;49659.86;14328.18;-6920.94;50022.91;0.039;0.045;1.000;0.0;0;0;0;0;0;0;0;0;
12004;14815.10;-7820.09;49660.64;14323.78;-6919.58;50023.87;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12008;14810.64;-7817.92;49661.59;14319.31;-6918.52;50024.70;0.038;0.045;1.008;0.0;0;0;0;0;0;0;0;0;
12012;14807.01;-7818.19;49664.16;14316.14;-6917.29;50026.77;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12016;14802.22;-7818.90;49664.68;14310.30;-6918.96;50025.99;0.037;0.044;1.008;0.0;0;0;0;0;0;0;0;0;
12020;14796.61;-7819.58;49666.64;14305.90;-6919.38;50027.50;0.000;0.000;0.000;0.0;63.7924370;9.3761443;11.4;12;2;90431.0;2025/06/11;09:04:31.000;
12024;14792.42;-7819.49;49666.99;14301.63;-6917.57;50030.26;0.036;0.042;1.000;0.0;0;0;0;0;0;0;0;0;
12028;14790.35;-7817.45;49667.82;14300.45;-6916.97;50030.22;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12032;14789.06;-7818.33;49668.36;14298.04;-6915.68;50031.03;0.036;0.042;0.996;0.0;0;0;0;0;0;0;0;0;
12036;14787.81;-7820.69;49669.81;14297.54;-6917.68;50031.03;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12040;14786.14;-7820.42;49669.20;14297.30;-6915.79;50031.57;0.035;0.044;0.996;0.0;0;0;0;0;0;0;0;0;
12044;14787.38;-7818.55;49668.21;14298.11;-6914.59;50032.15;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12048;14789.65;-7818.85;49668.11;14299.47;-6914.59;50031.07;0.036;0.045;1.000;0.0;0;0;0;0;0;0;0;0;
12052;14789.09;-7818.59;49668.68;14300.95;-6914.83;50032.17;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12056;14790.46;-7820.59;49668.84;14301.70;-6917.03;50031.28;0.038;0.046;1.008;0.0;0;0;0;0;0;0;0;0;
12060;14789.59;-7819.66;49668.24;14300.70;-6916.35;50031.07;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12064;14792.06;-7819.66;49667.25;14301.23;-6915.01;50031.29;0.040;0.047;1.008;0.0;0;0;0;0;0;0;0;0;
12068;14792.69;-7818.84;49667.00;14302.37;-6914.31;50032.20;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12072;14794.40;-7820.59;49668.00;14303.55;-6915.09;50030.46;0.041;0.047;1.000;0.0;0;0;0;0;0;0;0;0;
12076;14794.29;-7821.99;49667.25;14304.35;-6915.90;50029.10;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12080;14795.42;-7818.15;49666.76;14305.58;-6916.22;50029.06;0.042;0.047;1.000;0.0;0;0;0;0;0;0;0;0;
12084;14799.84;-7819.23;49665.50;14308.79;-6916.25;50028.78;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12088;14803.01;-7818.84;49663.38;14312.11;-6915.05;50029.04;0.043;0.047;1.008;0.0;0;0;0;0;0;0;0;0;
12092;14807.42;-7819.80;49664.93;14316.18;-6917.71;50026.00;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12096;14810.28;-7821.45;49662.19;14319.58;-6918.74;50024.50;0.043;0.047;1.012;0.0;0;0;0;0;0;0;0;0;
12100;14813.89;-7819.33;49661.09;14322.70;-6917.13;50023.34;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12104;14818.58;-7818.45;49659.47;14325.73;-6918.27;50023.74;0.044;0.047;1.012;0.0;0;0;0;0;0;0;0;0;
12108;14822.53;-7818.21;49658.50;14329.84;-6917.13;50022.05;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12112;14826.45;-7818.58;49657.84;14333.99;-6918.81;50021.84;0.044;0.047;1.012;0.0;0;0;0;0;0;0;0;0;
12116;14828.11;-7819.30;49657.47;14334.87;-6920.16;50020.42;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12120;14830.06;-7820.53;49655.73;14337.79;-6919.42;50019.57;0.045;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
12124;14835.27;-7818.17;49653.66;14342.78;-6920.30;50022.31;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12128;14836.48;-7818.85;49653.98;14344.03;-6916.53;50024.41;0.045;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
12132;14839.88;-7821.63;49654.39;14345.94;-6915.01;50027.70;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12136;14840.62;-7824.12;49658.55;14345.88;-6916.00;50026.42;0.044;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
12140;14842.62;-7823.41;49658.39;14348.07;-6915.37;50026.45;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12144;14843.67;-7822.13;49657.61;14350.67;-6913.26;50029.06;0.044;0.044;1.012;0.0;0;0;0;0;0;0;0;0;
12148;14844.36;-7822.16;49657.22;14354.74;-6912.52;50029.17;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12152;14845.95;-7821.56;49657.72;14356.91;-6911.86;50031.46;0.044;0.044;1.012;0.0;0;0;0;0;0;0;0;0;
12156;14844.57;-7822.63;49658.40;14356.41;-6913.51;50028.41;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12160;14844.52;-7820.97;49656.69;14354.79;-6913.81;50028.77;0.043;0.044;1.012;0.0;0;0;0;0;0;0;0;0;
12164;14844.25;-7821.55;49655.01;14354.40;-6912.87;50029.22;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12168;14843.74;-7822.62;49655.05;14352.62;-6912.22;50029.98;0.043;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
12172;14841.27;-7824.76;49657.15;14351.48;-6911.26;50028.80;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12176;14838.35;-7827.12;49660.68;14352.44;-6913.48;50029.12;0.043;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
12180;14835.00;-7827.68;49662.85;14352.33;-6912.61;50031.86;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12184;14831.58;-7825.72;49664.83;14352.51;-6910.79;50032.79;0.043;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
12188;14831.32;-7822.92;49664.54;14349.96;-6908.94;50032.34;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12192;14830.12;-7822.42;49663.84;14348.16;-6908.70;50031.89;0.044;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
12196;14829.53;-7824.08;49664.30;14346.77;-6910.22;50031.15;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12200;14828.85;-7824.81;49667.08;14343.33;-6912.36;50030.11;0.045;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
12204;14827.14;-7824.90;49669.64;14340.69;-6911.67;50031.17;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12208;14826.36;-7823.38;49669.18;14337.44;-6910.48;50032.46;0.046;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
12212;14823.85;-7824.97;49669.85;14334.06;-6909.61;50034.01;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12216;14820.46;-7824.48;49670.13;14330.42;-6908.03;50036.16;0.046;0.047;1.012;0.0;0;0;0;0;0;0;0;0;
12220;14819.42;-7827.51;49673.08;14328.00;-6908.15;50036.54;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12224;14816.35;-7824.62;49669.27;14325.57;-6907.39;50039.20;0.047;0.047;1.012;0.0;63.7924370;9.3761443;11.4;12;2;90431.2;2025/06/11;09:04:31.203;
12228;14811.15;-7821.62;49666.69;14325.69;-6905.90;50042.60;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12232;14812.31;-7820.48;49666.01;14324.69;-6905.97;50042.53;0.048;0.048;1.012;0.0;0;0;0;0;0;0;0;0;
12236;14816.25;-7818.30;49668.66;14323.80;-6906.92;50043.45;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12240;14817.93;-7819.91;49670.97;14324.92;-6907.18;50041.27;0.048;0.048;1.012;0.0;0;0;0;0;0;0;0;0;
12244;14820.92;-7826.77;49672.70;14327.04;-6907.63;50041.90;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12248;14822.96;-7827.22;49677.00;14327.43;-6907.53;50040.90;0.046;0.047;1.012;0.0;0;0;0;0;0;0;0;0;
12252;14822.07;-7825.94;49673.30;14329.21;-6905.93;50041.79;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12256;14820.18;-7824.37;49671.91;14328.17;-6905.90;50041.96;0.045;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
12260;14818.60;-7823.16;49671.86;14327.63;-6905.23;50042.43;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12264;14818.59;-7824.90;49671.22;14324.72;-6905.86;50041.71;0.043;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
12268;14817.48;-7825.01;49670.74;14323.55;-6907.21;50041.83;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12272;14816.21;-7824.88;49668.77;14323.52;-6906.17;50041.79;0.040;0.044;1.010;0.0;0;0;0;0;0;0;0;0;
12276;14819.67;-7827.76;49671.30;14324.76;-6905.08;50041.52;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12280;14823.87;-7829.82;49674.24;14328.24;-6905.35;50041.62;0.039;0.044;1.002;0.0;0;0;0;0;0;0;0;0;
12284;14824.71;-7832.97;49676.06;14334.78;-6905.33;50040.40;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12288;14825.77;-7829.45;49673.61;14343.61;-6906.29;50037.88;0.037;0.044;0.996;0.0;0;0;0;0;0;0;0;0;
12292;14829.20;-7828.29;49673.75;14346.76;-6906.01;50039.21;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12296;14830.21;-7827.20;49675.04;14347.63;-6905.10;50038.80;0.037;0.044;0.996;0.0;0;0;0;0;0;0;0;0;
12300;14828.67;-7825.97;49673.29;14346.41;-6903.80;50038.29;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12304;14825.29;-7823.83;49671.19;14345.34;-6903.34;50039.06;0.036;0.045;0.996;0.0;0;0;0;0;0;0;0;0;
12308;14825.06;-7823.36;49670.72;14344.04;-6902.73;50041.43;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12312;14824.74;-7824.38;49672.12;14342.66;-6903.41;50039.58;0.037;0.045;0.996;0.0;0;0;0;0;0;0;0;0;
12316;14822.54;-7824.34;49672.97;14344.28;-6904.76;50041.47;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12320;14820.55;-7823.40;49671.16;14343.78;-6904.30;50041.07;0.038;0.045;0.998;0.0;0;0;0;0;0;0;0;0;
12324;14822.75;-7822.12;49672.64;14345.31;-6902.13;50042.58;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12328;14827.08;-7820.15;49674.58;14345.85;-6903.51;50041.66;0.039;0.046;1.006;0.0;0;0;0;0;0;0;0;0;
12332;14832.93;-7820.47;49675.27;14348.19;-6902.03;50040.98;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12336;14836.30;-7819.74;49672.01;14353.11;-6901.71;50039.42;0.040;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
12340;14842.44;-7823.30;49673.01;14358.45;-6900.35;50036.89;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12344;14850.49;-7825.98;49672.15;14364.13;-6899.62;50037.07;0.041;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
12348;14859.40;-7824.95;49672.48;14370.85;-6898.87;50035.19;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12352;14863.73;-7823.80;49670.78;14377.67;-6897.58;50033.59;0.041;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
12356;14868.56;-7822.74;49670.10;14381.44;-6896.50;50032.29;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12360;14871.62;-7823.41;49669.27;14383.99;-6896.10;50031.74;0.042;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
12364;14869.00;-7824.88;49671.08;14382.47;-6897.58;50031.40;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12368;14863.96;-7826.20;49671.36;14379.44;-6899.80;50029.94;0.043;0.047;1.012;0.0;0;0;0;0;0;0;0;0;
12372;14858.33;-7823.92;49669.11;14377.01;-6899.43;50032.88;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12376;14855.32;-7821.63;49669.70;14374.60;-6898.59;50036.46;0.041;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
12380;14853.90;-7822.17;49671.17;14373.67;-6897.35;50037.24;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12384;14853.75;-7825.77;49672.82;14371.32;-6897.90;50037.61;0.039;0.046;1.010;0.0;0;0;0;0;0;0;0;0;
12388;14852.21;-7825.47;49673.76;14370.47;-6900.11;50036.30;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12392;14846.35;-7826.84;49673.83;14367.84;-6900.19;50037.53;0.037;0.046;1.002;0.0;0;0;0;0;0;0;0;0;
12396;14840.82;-7828.58;49673.72;14363.99;-6901.91;50040.06;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12400;14837.00;-7827.34;49673.87;14359.87;-6901.61;50042.64;0.035;0.045;0.996;0.0;0;0;0;0;0;0;0;0;
12404;14835.58;-7828.93;49676.78;14353.59;-6901.60;50044.09;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12408;14831.13;-7827.23;49680.87;14345.56;-6901.78;50047.44;0.033;0.045;0.996;0.0;0;0;0;0;0;0;0;0;
12412;14823.81;-7828.50;49684.09;14336.69;-6901.99;50048.90;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12416;14816.26;-7829.26;49684.74;14330.40;-6902.39;50051.27;0.032;0.044;0.996;0.0;0;0;0;0;0;0;0;0;
12420;14808.47;-7832.16;49686.01;14323.59;-6901.10;50052.26;0.000;0.000;0.000;0.0;63.7924370;9.3761445;11.4;12;2;90431.4;2025/06/11;09:04:31.398;
12424;14807.64;-7834.29;49689.64;14319.47;-6899.50;50056.10;0.032;0.044;0.996;0.0;0;0;0;0;0;0;0;0;
12428;14806.81;-7835.82;49690.38;14317.38;-6898.18;50054.61;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12432;14806.99;-7836.85;49690.86;14317.74;-6897.74;50054.29;0.032;0.044;0.998;0.0;0;0;0;0;0;0;0;0;
12436;14809.84;-7835.80;49688.90;14319.26;-6895.96;50054.99;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12440;14810.43;-7835.48;49686.83;14320.33;-6897.16;50052.98;0.036;0.044;1.006;0.0;0;0;0;0;0;0;0;0;
12444;14810.47;-7834.62;49683.43;14320.72;-6899.22;50052.11;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12448;14809.26;-7831.84;49681.62;14318.48;-6898.79;50053.01;0.039;0.044;1.012;0.0;0;0;0;0;0;0;0;0;
12452;14809.14;-7828.22;49679.91;14317.64;-6897.79;50056.53;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12456;14807.57;-7825.83;49681.71;14315.18;-6896.44;50059.82;0.043;0.044;1.012;0.0;0;0;0;0;0;0;0;0;
12460;14805.18;-7824.15;49682.93;14312.11;-6895.24;50061.17;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12464;14806.39;-7824.88;49683.47;14311.00;-6894.96;50061.63;0.046;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
12468;14806.39;-7828.15;49682.56;14312.83;-6897.86;50060.91;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12472;14808.11;-7828.20;49683.15;14314.13;-6898.36;50059.75;0.047;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
12476;14811.79;-7828.82;49682.14;14316.26;-6898.75;50058.69;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12480;14817.57;-7831.76;49682.07;14321.53;-6898.55;50058.65;0.048;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
12484;14821.40;-7832.66;49680.87;14326.80;-6898.59;50056.95;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12488;14820.65;-7834.00;49681.18;14328.66;-6898.02;50055.87;0.046;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
12492;14820.18;-7835.47;49682.86;14330.52;-6895.22;50057.83;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12496;14820.59;-7840.33;49686.66;14328.24;-6896.05;50056.45;0.045;0.047;1.012;0.0;0;0;0;0;0;0;0;0;
12500;14817.49;-7841.30;49688.39;14326.80;-6897.73;50055.98;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12504;14814.71;-7840.39;49689.05;14322.88;-6895.86;50057.20;0.043;0.047;1.004;0.0;0;0;0;0;0;0;0;0;
12508;14813.35;-7838.72;49686.98;14321.92;-6894.50;50058.00;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12512;14815.69;-7836.28;49684.89;14321.81;-6895.39;50057.98;0.041;0.048;0.996;0.0;0;0;0;0;0;0;0;0;
12516;14820.49;-7834.18;49679.83;14327.85;-6895.47;50055.45;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12520;14827.98;-7831.95;49677.24;14334.46;-6895.24;50057.16;0.040;0.047;1.004;0.0;0;0;0;0;0;0;0;0;
12524;14836.49;-7832.61;49678.44;14341.62;-6895.14;50055.34;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12528;14844.25;-7830.37;49675.99;14349.21;-6898.04;50051.72;0.040;0.047;1.012;0.0;0;0;0;0;0;0;0;0;
12532;14848.30;-7832.52;49674.86;14353.16;-6895.92;50050.07;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12536;14851.23;-7831.23;49672.04;14356.60;-6895.20;50050.80;0.041;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
12540;14852.93;-7829.33;49672.00;14359.47;-6896.32;50050.44;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12544;14854.93;-7829.70;49673.11;14359.98;-6895.39;50049.63;0.042;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
12548;14853.96;-7830.55;49672.26;14361.00;-6893.30;50050.28;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12552;14854.34;-7831.73;49673.29;14361.78;-6895.04;50047.97;0.043;0.044;1.012;0.0;0;0;0;0;0;0;0;0;
12556;14854.32;-7835.27;49674.46;14362.56;-6896.91;50046.72;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12560;14853.22;-7838.86;49676.28;14363.67;-6896.45;50045.51;0.043;0.043;1.012;0.0;0;0;0;0;0;0;0;0;
12564;14853.35;-7839.96;49676.21;14362.49;-6894.89;50046.27;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12568;14852.24;-7838.98;49676.07;14361.96;-6896.98;50046.24;0.043;0.044;1.012;0.0;0;0;0;0;0;0;0;0;
12572;14853.06;-7838.16;49674.57;14361.99;-6896.06;50045.70;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12576;14852.16;-7835.02;49673.21;14359.96;-6895.36;50047.39;0.044;0.044;1.012;0.0;0;0;0;0;0;0;0;0;
12580;14852.13;-7832.04;49672.61;14360.39;-6894.93;50046.09;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12584;14854.52;-7830.98;49670.20;14360.89;-6896.14;50047.32;0.044;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
12588;14855.25;-7832.02;49671.63;14360.42;-6896.55;50047.67;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12592;14854.37;-7830.86;49672.89;14359.08;-6896.27;50048.40;0.044;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
12596;14852.13;-7830.26;49673.54;14357.83;-6897.44;50050.17;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12600;14850.85;-7832.22;49673.04;14355.17;-6895.93;50052.04;0.045;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
12604;14845.99;-7832.02;49673.92;14350.70;-6897.05;50052.36;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12608;14842.48;-7830.15;49675.06;14348.19;-6897.79;50053.23;0.046;0.047;1.012;0.0;0;0;0;0;0;0;0;0;
12612;14838.82;-7833.01;49676.78;14343.74;-6896.60;50054.50;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
12616;14834.59;-7835.72;49679.52;14341.83;-6897.27;50054.31;0.047;0.047;1.012;0.0;0;0;0;0;0;0;0;0;
